MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,X1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,SalePrice
160,RM,2592,Reg,Inside,MeadowV,TwnhsE,2Story,5,3,1976,1976,Gable,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,Rec,129,175,536,TA,Y,SBrkr,536,1112,0,1,1,3,1,TA,4,Attchd,Unf,1,336,TA,TA,Y,4,2010,WD,Normal,85000
50,RL,6435,Reg,Inside,BrkSide,1Fam,1.5Fin,6,5,1939,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Unf,0,972,972,Gd,Y,SBrkr,972,1577,0,1,0,3,1,Fa,6,Detchd,Unf,1,312,TA,TA,Y,10,2006,WD,Normal,140200
20,RL,12772,IR1,CulDSac,NAmes,1Fam,1Story,6,8,1960,1998,Hip,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,BLQ,498,460,958,TA,Y,SBrkr,958,958,0,1,0,2,1,TA,5,Attchd,RFn,1,301,TA,TA,Y,4,2007,WD,Normal,151500
20,RL,17600,IR1,Inside,NAmes,1Fam,1Story,6,5,1960,1960,Gable,Wd Sdng,Wd Sdng,BrkFace,30,TA,TA,CBlock,TA,BLQ,1270,208,1478,Ex,Y,FuseA,1478,1478,1,2,0,3,1,TA,6,Attchd,Unf,2,498,TA,TA,Y,12,2009,WD,Normal,157500
160,RL,2448,Reg,Inside,NridgHt,Twnhs,2Story,7,5,2003,2004,Gable,VinylSd,Wd Shng,Stone,106,Gd,TA,PConc,Gd,GLQ,573,191,764,Ex,Y,SBrkr,764,1626,1,2,1,2,1,Gd,6,BuiltIn,RFn,2,474,TA,TA,Y,10,2008,WD,Normal,154000
60,RL,20431,IR2,Inside,NridgHt,1Fam,2Story,9,5,2005,2006,Hip,CemntBd,CmentBd,BrkFace,870,Ex,TA,PConc,Ex,GLQ,1410,438,1848,Ex,Y,SBrkr,1848,2728,1,2,1,4,1,Ex,10,Attchd,Fin,3,706,TA,TA,Y,4,2006,New,Partial,437154
120,RL,7820,IR1,Inside,NridgHt,TwnhsE,1Story,9,5,2007,2007,Hip,MetalSd,MetalSd,BrkFace,362,Ex,TA,PConc,Ex,Unf,0,1869,1869,Ex,Y,SBrkr,1869,1869,0,2,0,2,1,Ex,6,Attchd,RFn,2,617,TA,TA,Y,12,2007,New,Partial,318061
120,RL,5271,IR1,Inside,ClearCr,1Fam,1Story,7,5,1986,1986,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,Gd,GLQ,1082,371,1453,Gd,Y,SBrkr,1453,1453,1,1,1,2,1,Gd,6,Attchd,RFn,2,445,TA,TA,Y,12,2006,WD,Abnorml,190000
50,RL,9084,Reg,Inside,Edwards,1Fam,1.5Fin,5,6,1941,1950,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,LwQ,236,0,616,TA,N,SBrkr,616,1111,0,1,0,3,1,TA,5,Detchd,Unf,1,200,TA,Fa,Y,3,2008,ConLw,Normal,95000
30,RM,8520,Reg,Inside,OldTown,1Fam,1Story,6,8,1928,2003,Gable,VinylSd,VinylSd,None,0,TA,Gd,BrkTil,TA,Unf,0,624,624,Gd,Y,SBrkr,720,720,0,1,0,2,1,TA,5,Detchd,Unf,2,484,TA,TA,Y,5,2010,WD,Normal,105900
50,RL,8400,Reg,Inside,SWISU,1Fam,1.5Fin,6,5,1940,2000,Gable,Wd Sdng,MetalSd,None,0,TA,TA,CBlock,TA,LwQ,388,552,940,Ex,Y,SBrkr,1192,1595,0,1,0,2,1,TA,6,Attchd,Unf,1,240,TA,TA,Y,6,2006,WD,Normal,140000
20,RL,11249,IR2,Inside,CollgCr,1Fam,1Story,6,5,1995,1995,Gable,VinylSd,VinylSd,None,0,Gd,Gd,PConc,Gd,ALQ,334,322,1200,Ex,Y,SBrkr,1200,1200,1,2,0,3,1,Gd,6,Attchd,RFn,2,521,TA,TA,Y,8,2007,WD,Normal,177500
20,RL,9248,IR1,Inside,Gilbert,1Fam,1Story,6,6,1992,1992,Gable,HdBoard,HdBoard,BrkFace,106,TA,TA,PConc,Gd,GLQ,560,598,1158,Gd,Y,SBrkr,1167,1167,1,2,0,3,1,Gd,6,Attchd,RFn,2,400,TA,TA,Y,7,2009,WD,Normal,173000
120,RM,4224,Reg,Inside,MeadowV,TwnhsE,1Story,5,5,1976,1976,Gable,CemntBd,CmentBd,None,0,TA,TA,PConc,Gd,ALQ,874,268,1142,TA,Y,SBrkr,1142,1142,1,1,1,3,1,TA,6,Attchd,Fin,2,528,TA,TA,Y,8,2007,WD,Normal,134000
80,RL,6930,IR1,Inside,ClearCr,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,BrkFace,120,TA,TA,CBlock,TA,BLQ,300,468,1062,Ex,Y,FuseF,1352,1352,0,1,0,3,1,Gd,6,BuiltIn,Unf,1,288,TA,TA,Y,7,2006,WD,Abnorml,130000
60,RL,12011,IR1,CulDSac,NoRidge,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,530,Gd,TA,PConc,Gd,GLQ,956,130,1086,Ex,Y,SBrkr,1086,1924,1,2,1,3,1,Gd,7,Attchd,RFn,2,592,TA,TA,Y,6,2006,WD,Normal,280000
85,RL,7540,IR1,CulDSac,Mitchel,1Fam,SFoyer,6,6,1978,1978,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,GLQ,773,115,888,Ex,Y,SBrkr,912,912,1,1,0,2,1,TA,5,Attchd,RFn,2,470,TA,TA,Y,6,2007,WD,Normal,156000
50,RL,9144,Reg,Inside,BrkSide,1Fam,1.5Fin,5,5,1940,1982,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Rec,399,484,883,Gd,Y,SBrkr,988,1505,1,1,0,3,1,TA,8,Detchd,Unf,1,240,TA,TA,N,7,2008,WD,Normal,145000
160,RM,1680,Reg,Inside,BrDale,Twnhs,2Story,6,8,1972,2007,Gable,HdBoard,HdBoard,BrkFace,510,TA,TA,CBlock,TA,ALQ,162,321,483,Gd,Y,SBrkr,483,987,0,1,1,2,1,Gd,5,Detchd,Unf,1,264,TA,TA,Y,5,2009,WD,Normal,118000
60,RL,18800,IR1,FR2,NWAmes,1Fam,2Story,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,120,TA,TA,PConc,Gd,GLQ,712,84,796,TA,Y,SBrkr,790,1574,1,2,1,3,1,TA,6,Attchd,Fin,2,566,TA,TA,Y,7,2006,WD,Normal,190000
70,RM,10690,Reg,Inside,IDOTRR,1Fam,2Story,5,7,1920,1997,Hip,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,Rec,456,216,672,Gd,Y,FuseA,672,1344,0,1,0,3,1,TA,6,Detchd,Unf,1,468,TA,Fa,Y,7,2009,WD,Normal,147000
20,RL,9500,IR1,Inside,NAmes,1Fam,1Story,6,5,1963,1963,Gable,Plywood,Plywood,BrkFace,247,TA,TA,CBlock,Gd,BLQ,609,785,1394,Gd,Y,SBrkr,1394,1394,1,1,1,3,1,TA,6,Attchd,RFn,2,514,TA,TA,Y,7,2009,WD,Normal,159000
80,RL,9150,IR1,Corner,NAmes,1Fam,SLvl,6,5,1962,1962,Gable,Plywood,Plywood,BrkFace,305,TA,TA,CBlock,Gd,GLQ,371,728,1099,Gd,Y,SBrkr,1431,1431,0,1,0,3,1,TA,6,Basment,RFn,1,296,TA,TA,Y,12,2008,WD,Normal,165000
20,RL,7800,Reg,Inside,NAmes,1Fam,1Story,5,6,1954,1954,Gable,HdBoard,HdBoard,BrkFace,200,TA,TA,PConc,TA,LwQ,540,728,1268,Gd,Y,SBrkr,1268,1268,0,1,0,2,1,TA,7,Attchd,Fin,1,244,TA,TA,Y,3,2010,WD,Normal,132000
20,RL,9830,IR1,Corner,NAmes,1Fam,1Story,5,7,1959,2006,Gable,Wd Sdng,Wd Sdng,None,0,TA,Gd,CBlock,TA,ALQ,72,733,1063,Ex,Y,SBrkr,1287,1287,1,1,0,3,1,Gd,7,Detchd,Fin,2,576,TA,TA,Y,3,2010,WD,Normal,162000
60,RL,8121,IR1,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Unf,0,953,953,Ex,Y,SBrkr,953,1664,0,2,1,3,1,TA,7,Attchd,RFn,2,460,TA,TA,Y,1,2006,WD,Normal,172400
120,RL,7175,Reg,Inside,SawyerW,TwnhsE,1Story,6,5,1984,1984,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,ALQ,623,0,744,TA,Y,SBrkr,752,752,1,1,0,2,1,TA,4,Attchd,Unf,1,264,TA,TA,Y,2,2010,WD,Normal,125000
20,RL,10634,Reg,Inside,NAmes,1Fam,1Story,5,6,1953,1953,Gable,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,BLQ,428,0,608,TA,Y,SBrkr,1319,1319,1,1,0,3,1,TA,5,Attchd,Unf,1,270,TA,TA,Y,11,2009,WD,Normal,123000
60,RL,8200,Reg,Inside,CollgCr,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,847,847,Ex,Y,SBrkr,847,1928,0,2,1,4,1,Gd,8,BuiltIn,Fin,2,434,TA,TA,Y,7,2007,WD,Normal,219500
85,RL,8846,IR1,CulDSac,CollgCr,1Fam,SFoyer,5,5,1996,1996,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,298,572,870,Ex,Y,SBrkr,914,914,0,1,0,2,1,TA,5,Detchd,Unf,2,576,TA,TA,Y,7,2006,WD,Normal,148000
60,FV,11143,IR1,Corner,Somerst,1Fam,2Story,8,5,2004,2005,Gable,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,Unf,0,1580,1580,Ex,Y,SBrkr,1580,2466,0,3,0,4,1,Gd,8,Attchd,RFn,2,610,TA,TA,Y,12,2007,WD,Normal,340000
20,RL,11394,Reg,Corner,StoneBr,1Fam,1Story,9,2,2010,2010,Hip,VinylSd,VinylSd,Stone,350,Gd,TA,PConc,Ex,GLQ,1445,411,1856,Ex,Y,SBrkr,1856,1856,1,1,1,1,1,Ex,8,Attchd,Fin,3,834,TA,TA,Y,6,2010,New,Partial,394432
60,RL,8123,IR1,Inside,Gilbert,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,16,TA,TA,PConc,Gd,Unf,0,982,982,Ex,Y,SBrkr,1007,1800,0,2,1,3,1,TA,7,Attchd,Fin,2,463,TA,TA,Y,6,2009,WD,Normal,179000
50,RL,5000,Reg,Inside,SWISU,1Fam,1.5Fin,5,6,1924,1950,Gable,BrkFace,Wd Sdng,None,0,TA,TA,BrkTil,TA,LwQ,218,808,1026,TA,Y,SBrkr,1026,1691,0,2,0,3,1,Gd,6,Detchd,Unf,1,308,TA,TA,Y,5,2010,WD,Normal,127000
20,FV,7200,Reg,Inside,Somerst,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,1293,1293,Ex,Y,SBrkr,1301,1301,1,2,0,2,1,Gd,5,Attchd,RFn,2,572,TA,TA,Y,8,2006,New,Partial,187750
60,RL,9245,IR1,Inside,CollgCr,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,Unf,0,939,939,Ex,Y,SBrkr,939,1797,0,2,1,3,1,Gd,8,Attchd,RFn,2,639,TA,TA,Y,4,2007,WD,Normal,213500
45,RH,9000,Reg,Corner,SawyerW,1Fam,1.5Unf,6,3,1928,1950,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Fa,Unf,0,784,784,TA,N,FuseA,784,784,0,1,0,2,1,TA,5,Detchd,Unf,2,360,Fa,Fa,N,10,2009,WD,Normal,76000
60,RL,53107,IR2,Corner,ClearCr,1Fam,2Story,6,5,1992,1992,Gable,HdBoard,HdBoard,None,0,Gd,TA,PConc,Gd,GLQ,985,595,1580,Ex,Y,SBrkr,1079,1953,1,2,1,3,1,Gd,9,Attchd,Fin,2,501,TA,TA,Y,6,2007,WD,Normal,240000
120,RL,3182,Reg,Inside,Blmngtn,TwnhsE,1Story,8,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,16,Gd,TA,PConc,Gd,GLQ,24,1232,1256,Ex,Y,SBrkr,1269,1269,0,2,0,2,1,Gd,6,Attchd,Fin,2,430,TA,TA,Y,4,2010,WD,Normal,192000
80,RL,7200,Reg,Inside,Edwards,1Fam,SLvl,6,6,1976,1976,Hip,MetalSd,MetalSd,BrkFace,255,TA,TA,CBlock,TA,ALQ,631,410,1041,Ex,Y,SBrkr,1125,1125,1,1,0,3,1,TA,6,Detchd,Unf,1,352,TA,TA,Y,10,2009,WD,Abnorml,125000
20,RL,9382,IR1,CulDSac,CollgCr,1Fam,1Story,7,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,125,Gd,TA,PConc,Gd,Unf,0,1468,1468,Ex,Y,SBrkr,1479,1479,0,2,0,3,1,Gd,6,Attchd,RFn,2,577,TA,TA,Y,7,2008,WD,Normal,191000
60,RL,12474,Reg,Inside,NridgHt,1Fam,2Story,10,5,2007,2008,Gable,VinylSd,VinylSd,Stone,272,Ex,TA,PConc,Ex,GLQ,1280,402,1682,Ex,Y,SBrkr,1742,2332,1,2,1,3,1,Ex,9,BuiltIn,Fin,3,846,TA,TA,Y,8,2008,New,Partial,426000
50,RL,8405,Reg,Inside,Edwards,1Fam,1.5Fin,5,8,1900,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Rec,241,229,861,Ex,Y,SBrkr,961,1367,1,1,0,4,1,TA,7,Detchd,Unf,1,384,TA,TA,Y,4,2008,WD,Normal,119000
60,RL,12209,IR1,CulDSac,Mitchel,1Fam,2Story,6,5,2001,2002,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,ALQ,690,114,804,Ex,Y,SBrkr,804,1961,1,2,1,3,1,Gd,7,BuiltIn,Fin,2,560,TA,TA,Y,6,2009,WD,Normal,215000
50,RL,10134,Reg,Inside,OldTown,1Fam,1.5Fin,5,6,1940,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Unf,0,735,735,Gd,Y,FuseA,735,1034,0,1,0,2,1,TA,5,Detchd,Unf,1,240,TA,TA,Y,7,2007,WD,Normal,109000
20,RL,9571,Reg,Inside,Edwards,1Fam,1Story,5,6,1956,1956,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,BLQ,739,405,1144,TA,Y,SBrkr,1144,1144,1,1,0,3,1,TA,6,Attchd,Unf,1,596,TA,TA,Y,6,2010,WD,Normal,129000
20,RL,7200,Reg,Inside,CollgCr,1Fam,1Story,5,5,1972,1972,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Rec,777,117,894,TA,Y,SBrkr,894,894,0,1,0,2,1,TA,6,Detchd,RFn,2,600,TA,TA,Y,9,2009,WD,Normal,123000
60,RL,7590,Reg,Inside,NAmes,1Fam,2Story,5,5,1962,1962,Gable,VinylSd,VinylSd,BrkFace,288,TA,TA,CBlock,TA,ALQ,540,324,864,TA,Y,SBrkr,876,1812,0,2,0,4,1,TA,8,Attchd,RFn,1,264,TA,TA,Y,7,2007,WD,Normal,169500
30,RM,8967,Reg,Corner,IDOTRR,1Fam,1Story,5,2,1920,1950,Gable,MetalSd,MetalSd,None,0,TA,Fa,BrkTil,Fa,Unf,0,961,961,Gd,Y,Mix,1077,1077,0,1,0,2,1,TA,6,Detchd,Unf,1,338,Po,Po,N,11,2007,WD,Abnorml,67000
60,FV,8125,Reg,Inside,Somerst,1Fam,2Story,7,5,2006,2007,Gable,CemntBd,CmentBd,Stone,100,Gd,TA,PConc,Gd,GLQ,812,280,1092,Ex,Y,SBrkr,1112,1550,1,2,0,2,1,Gd,7,Attchd,Fin,2,438,TA,TA,Y,10,2009,WD,Normal,241000
120,RL,14963,IR2,Inside,Veenker,TwnhsE,1Story,8,5,1996,1996,Gable,BrkFace,BrkFace,None,0,Gd,TA,PConc,Gd,GLQ,786,474,1260,Ex,Y,SBrkr,1288,1288,1,1,1,1,1,Ex,4,Attchd,Fin,2,500,TA,TA,Y,12,2008,WD,Normal,245500
20,RL,8767,IR1,Inside,CollgCr,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,24,1286,1310,Ex,Y,SBrkr,1310,1310,0,2,0,3,1,Gd,6,Attchd,Fin,2,400,TA,TA,Y,7,2006,New,Partial,164990
30,RL,10200,Reg,Inside,Sawyer,1Fam,1Story,5,8,1940,1997,Gable,Wd Sdng,Wd Sdng,None,0,TA,TA,PConc,TA,Unf,0,672,672,Ex,Y,SBrkr,672,672,0,1,0,2,1,TA,4,Detchd,Unf,1,240,TA,TA,N,8,2008,WD,Normal,108000
60,RL,12090,Reg,Corner,NoRidge,1Fam,2Story,8,5,1998,1998,Hip,VinylSd,VinylSd,BrkFace,650,Gd,TA,PConc,Gd,Unf,0,1141,1141,Gd,Y,SBrkr,1165,2263,0,2,1,4,1,Gd,10,BuiltIn,Fin,2,420,TA,TA,Y,7,2006,WD,Abnorml,258000
60,RL,10364,IR1,Inside,Gilbert,1Fam,2Story,6,5,1995,1996,Gable,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,Unf,0,806,806,Gd,Y,SBrkr,806,1572,0,2,1,3,1,TA,7,BuiltIn,Fin,2,373,TA,TA,Y,5,2007,WD,Normal,168000
20,RL,9991,IR1,Corner,Sawyer,1Fam,1Story,4,4,1976,1993,Gable,Plywood,Plywood,None,0,TA,TA,CBlock,TA,BLQ,1116,165,1281,Ex,Y,SBrkr,1620,1620,1,2,0,3,1,TA,8,Attchd,Unf,2,490,TA,TA,Y,6,2009,WD,Normal,150000
50,RL,10480,Reg,Inside,SWISU,1Fam,1.5Fin,6,5,1936,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,Unf,0,1064,1064,Ex,Y,FuseA,1166,1639,0,1,0,3,1,TA,6,Detchd,Unf,1,240,TA,TA,Y,3,2008,WD,Normal,115000
70,RL,15576,Reg,Inside,Crawfor,1Fam,2Story,6,7,1915,1976,Gable,Wd Sdng,Plywood,None,0,TA,TA,BrkTil,Gd,Unf,0,840,840,Ex,Y,SBrkr,840,1680,0,2,0,4,1,TA,8,Attchd,Unf,1,308,TA,TA,Y,3,2008,WD,Normal,177000
60,RL,14154,Reg,Corner,NridgHt,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,350,Gd,TA,PConc,Ex,Unf,0,1063,1063,Ex,Y,SBrkr,1071,2172,0,2,1,3,1,Gd,9,Attchd,RFn,3,947,TA,TA,Y,8,2007,New,Partial,280000
60,FV,10800,Reg,Inside,Somerst,1Fam,2Story,8,5,2007,2008,Gable,VinylSd,VinylSd,Stone,100,Gd,TA,PConc,Ex,GLQ,789,245,1034,Ex,Y,SBrkr,1050,2078,1,2,1,3,1,Ex,8,Attchd,Fin,3,836,TA,TA,Y,4,2008,New,Partial,339750
20,RL,9571,Reg,Inside,Edwards,1Fam,1Story,5,3,1958,1958,Gable,BrkComm,Brk Cmn,None,0,TA,Fa,CBlock,TA,Unf,0,1276,1276,TA,Y,FuseA,1276,1276,0,1,0,3,1,TA,5,Attchd,Unf,1,350,TA,TA,Y,6,2009,COD,Abnorml,60000
190,RL,34650,Reg,Inside,Gilbert,2fmCon,1Story,5,5,1955,1955,Hip,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,TA,Rec,1056,0,1056,TA,N,SBrkr,1056,1056,1,1,0,3,1,TA,5,Attchd,Fin,2,572,TA,TA,Y,1,2006,WD,Normal,145000
20,FV,4403,IR2,Inside,Somerst,1Fam,1Story,7,5,2009,2009,Gable,MetalSd,MetalSd,Stone,432,Ex,TA,PConc,Ex,GLQ,578,892,1470,Ex,Y,SBrkr,1478,1478,1,2,1,2,1,Gd,7,Attchd,Fin,2,484,TA,TA,Y,6,2010,New,Partial,222000
30,RM,8960,Reg,Inside,OldTown,1Fam,1Story,5,6,1927,1950,Gable,WdShing,Wd Shng,None,0,TA,TA,CBlock,TA,Unf,0,1008,1008,Gd,Y,FuseA,1028,1028,0,1,0,2,1,TA,5,Detchd,Unf,2,360,TA,TA,Y,3,2010,WD,Normal,115000
60,RL,11228,IR2,CulDSac,SawyerW,1Fam,2Story,7,5,1993,1993,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,BLQ,50,499,1080,Ex,Y,SBrkr,1080,2097,0,2,1,3,1,Gd,9,Attchd,Unf,3,678,TA,TA,Y,12,2008,WD,Normal,228000
20,RL,8899,IR1,Inside,Gilbert,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,24,1316,1340,Ex,Y,SBrkr,1340,1340,0,2,0,3,1,Gd,6,Attchd,Fin,2,396,TA,TA,Y,8,2007,New,Partial,181134
60,RL,7844,Reg,Inside,Sawyer,1Fam,2Story,6,7,1978,1978,Hip,HdBoard,HdBoard,BrkFace,203,TA,TA,CBlock,TA,ALQ,209,463,672,TA,Y,SBrkr,672,1400,0,1,1,3,1,TA,6,Attchd,Fin,2,440,TA,TA,Y,3,2006,WD,Normal,149500
70,RL,22420,IR1,Inside,Crawfor,1Fam,2Story,6,6,1918,1950,Hip,Wd Sdng,Stucco,None,0,TA,TA,BrkTil,Gd,BLQ,1128,242,1370,TA,N,FuseA,1370,2624,1,2,1,4,1,TA,10,Detchd,Unf,3,864,TA,TA,N,11,2007,WD,Normal,239000
50,RL,8160,Reg,Inside,Edwards,1Fam,1.5Fin,5,6,1940,1950,Gable,MetalSd,MetalSd,None,0,TA,TA,BrkTil,TA,ALQ,312,444,756,Fa,N,FuseF,756,1134,1,1,1,3,1,TA,7,Detchd,Unf,1,240,TA,TA,P,4,2007,WD,AdjLand,126000
20,RL,8450,Reg,Inside,NAmes,1Fam,1Story,5,6,1968,1968,Gable,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,BLQ,775,281,1056,Ex,Y,SBrkr,1056,1056,1,1,0,3,1,TA,6,Attchd,Unf,1,304,TA,TA,Y,7,2010,WD,Normal,142000
90,RM,7060,Reg,Inside,Mitchel,Duplex,SFoyer,7,5,1997,1998,Gable,VinylSd,VinylSd,BrkFace,200,TA,Gd,PConc,Gd,GLQ,1309,35,1344,Ex,Y,SBrkr,1344,1344,2,2,0,2,2,TA,8,Attchd,Fin,4,784,TA,TA,Y,11,2008,WD,Alloca,206300
20,RL,16635,IR1,FR2,NWAmes,1Fam,1Story,6,7,1977,2000,Gable,CemntBd,CmentBd,Stone,126,Gd,TA,CBlock,Gd,ALQ,1246,356,1602,Gd,Y,SBrkr,1602,1602,0,2,0,3,1,Gd,8,Attchd,Fin,2,529,TA,TA,Y,6,2009,WD,Normal,215000
20,RL,21750,Reg,Inside,Mitchel,1Fam,1Story,5,5,1954,1954,Hip,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,Unf,0,988,988,Ex,Y,FuseA,988,988,0,1,0,2,1,TA,4,Attchd,RFn,2,520,TA,TA,N,2,2008,WD,Normal,113000
60,RL,9200,Reg,Inside,NoRidge,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,473,Gd,TA,PConc,Gd,GLQ,986,484,1470,Gd,Y,SBrkr,1470,2630,1,2,1,4,1,Gd,8,Attchd,Fin,3,696,TA,TA,Y,6,2008,WD,Normal,315000
20,RL,9000,Reg,Inside,NAmes,1Fam,1Story,6,5,1956,1956,Gable,Wd Sdng,Wd Sdng,BrkFace,74,TA,TA,CBlock,Gd,LwQ,616,580,1196,Gd,Y,FuseA,1196,1196,1,1,0,2,1,TA,6,Attchd,RFn,1,297,TA,TA,Y,5,2008,WD,Normal,139000
60,RM,3378,Reg,Inside,OldTown,1Fam,2Story,7,8,1946,1992,Gable,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,Unf,0,651,651,Gd,Y,SBrkr,707,1389,0,1,1,3,1,TA,6,Detchd,Unf,1,240,TA,TA,P,9,2009,WD,Normal,135000
80,RL,12800,Reg,Inside,SawyerW,1Fam,SLvl,7,5,1989,1989,Gable,Wd Sdng,Wd Sdng,BrkFace,145,Gd,TA,PConc,Gd,GLQ,1518,0,1518,Gd,Y,SBrkr,1644,1644,1,2,0,2,1,Gd,5,Attchd,Fin,2,569,TA,TA,Y,8,2009,WD,Normal,275000
20,RL,8593,IR1,Inside,NAmes,1Fam,1Story,4,6,1957,1957,Hip,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,Rec,288,619,907,Ex,Y,SBrkr,907,907,0,1,0,3,1,TA,5,Detchd,Unf,1,352,TA,TA,Y,7,2008,WD,Normal,109008
20,RL,6762,Reg,Inside,CollgCr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,108,Gd,TA,PConc,Gd,GLQ,664,544,1208,Ex,Y,SBrkr,1208,1208,1,2,0,2,1,Gd,6,Attchd,RFn,2,628,TA,TA,Y,9,2007,New,Partial,195400
20,RL,11457,IR1,Corner,Timber,1Fam,1Story,6,5,1988,1988,Gable,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,GLQ,1005,387,1392,TA,Y,SBrkr,1412,1412,1,2,0,3,1,Gd,6,Attchd,Unf,2,576,TA,TA,Y,3,2009,WD,Normal,175000
160,RM,1680,Reg,Inside,BrDale,Twnhs,2Story,6,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,232,TA,TA,CBlock,TA,ALQ,387,96,483,TA,Y,SBrkr,483,987,0,1,1,2,1,TA,4,Detchd,Unf,1,264,TA,TA,Y,7,2008,COD,Abnorml,85400
160,RM,1920,Reg,Inside,BrDale,TwnhsE,2Story,5,5,1971,1971,Gable,HdBoard,HdBoard,BrkFace,376,TA,TA,CBlock,TA,ALQ,471,294,765,Ex,Y,SBrkr,765,1365,1,1,1,2,1,TA,6,Detchd,Unf,2,440,TA,TA,Y,8,2007,WD,Normal,122500
60,RL,10839,IR1,Corner,Gilbert,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,Unf,0,926,926,Ex,Y,SBrkr,926,1604,0,2,1,3,1,TA,7,Attchd,Fin,2,470,TA,TA,Y,7,2008,WD,Normal,181000
60,RL,10667,IR2,CulDSac,CollgCr,1Fam,2Story,7,6,1996,1996,Gable,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,GLQ,385,70,799,Ex,Y,SBrkr,827,1661,1,2,1,3,1,Gd,6,Attchd,RFn,2,550,TA,TA,Y,4,2009,ConLw,Normal,212000
50,RM,4400,Reg,Inside,OldTown,1Fam,1.5Fin,6,8,1920,1950,Gable,Stucco,Stucco,None,0,TA,TA,BrkTil,Fa,Unf,0,648,648,TA,Y,FuseA,734,1118,0,1,0,2,1,TA,6,Detchd,Unf,2,440,TA,TA,Y,10,2006,WD,Normal,116000
